"Date","nb_crimes","nb_aggravated","nb_vandalism","nb_robbery","nb_selected","TEMP","Wind","PRCP","DEWP","Day_Wk","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","year","Weekend","Friday","WDSP_lag","PRCP_lag","TEMP_lag","Season","Winter","Spring","Summer","Fall","heat.index","DayMonth","DayMonth_3","DayMonth1","DayMonth2","DayMonth3","DayMonth1_15_30","LastDayMonth","FirstDayMonth","MidDayMonth","Events","Holidays","Rain","WindxRain","WindxHeatIndex"
2010-04-21,602,28,52,44,182,13.055555556,17.7,0.14,5.1666666667,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.5,0,15.277777778,"Spring",0,1,0,0,12,21,3,0,0,1,0,0,0,0,0,0,1,17.7,212.4
2010-04-22,564,21,35,29,144,11.777777778,11.8,0.06,4.7777777778,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,17.7,0.14,13.055555556,"Spring",0,1,0,0,11,22,3,0,0,1,0,0,0,0,1,0,1,11.8,129.8
2010-04-23,605,19,62,30,190,12.833333333,5.6,0,5.1111111111,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,11.8,0.06,11.777777778,"Spring",0,1,0,0,12,23,3,0,0,1,0,0,0,0,0,0,0,0,67.2
2010-04-24,554,33,63,30,213,14.5,6.5,0,9.2777777778,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.6,0,12.833333333,"Spring",0,1,0,0,14,24,3,0,0,1,0,0,0,0,1,0,0,0,91
2010-04-25,589,27,60,31,229,14.277777778,6.6,0,10.5,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.5,0,14.5,"Spring",0,1,0,0,14,25,3,0,0,1,0,0,0,0,0,0,0,0,92.4
2010-04-26,602,17,40,30,181,13.388888889,6.5,0,10.777777778,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.6,0,14.277777778,"Spring",0,1,0,0,13,26,3,0,0,1,0,0,0,0,0,0,0,0,84.5
2010-04-27,550,29,52,33,186,13.888888889,5.2,0,10.833333333,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.5,0,13.388888889,"Spring",0,1,0,0,13,27,3,0,0,1,0,0,0,0,1,0,0,0,67.6
2010-04-28,602,20,65,26,193,14.944444444,9.2,0.04,10.777777778,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.2,0,13.888888889,"Spring",0,1,0,0,14,28,3,0,0,1,0,0,0,0,0,0,1,9.2,128.8
2010-04-29,575,30,49,32,189,14.277777778,16.1,0.02,4.2222222222,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,9.2,0.04,14.944444444,"Spring",0,1,0,0,13,29,3,0,0,1,0,0,0,0,0,0,1,16.1,209.3
2010-04-30,653,19,65,45,187,16.444444444,11.4,0,0.6111111111,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,16.1,0.02,14.277777778,"Spring",0,1,0,0,15,30,3,0,0,1,0,0,0,0,1,0,0,0,171
2010-05-01,838,25,68,31,253,15.666666667,9.5,0,6.7777777778,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,11.4,0,16.444444444,"Spring",0,1,0,0,15,1,1,1,0,0,1,0,1,0,0,0,0,0,142.5
2010-05-02,537,34,60,33,225,15.777777778,8.2,0,9.2222222222,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,9.5,0,15.666666667,"Spring",0,1,0,0,15,2,1,1,0,0,0,0,0,0,1,0,0,0,123
2010-05-03,585,34,48,31,195,16.722222222,5.5,0,10.111111111,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,8.2,0,15.777777778,"Spring",0,1,0,0,16,3,1,1,0,0,0,0,0,0,0,0,0,0,88
2010-05-04,526,11,45,34,152,15.777777778,6.3,0,11.611111111,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.5,0,16.722222222,"Spring",0,1,0,0,15,4,1,1,0,0,0,0,0,0,1,0,0,0,94.5
2010-05-05,606,23,42,31,201,16.055555556,5.1,0,11.833333333,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.3,0,15.777777778,"Spring",0,1,0,0,16,5,1,1,0,0,0,0,0,0,0,0,0,0,81.6
2010-05-06,556,27,66,19,224,16.333333333,5.2,0,10.222222222,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.1,0,16.055555556,"Spring",0,1,0,0,16,6,1,1,0,0,0,0,0,0,0,0,0,0,83.2
2010-05-07,651,27,69,35,233,17.166666667,4.8,0,9.2222222222,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,5.2,0,16.333333333,"Spring",0,1,0,0,16,7,1,1,0,0,0,0,0,0,0,0,0,0,76.8
2010-05-08,545,35,69,34,205,17.777777778,5.9,0,10.222222222,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,4.8,0,17.166666667,"Spring",0,1,0,0,17,8,1,1,0,0,0,0,0,0,1,0,0,0,100.3
2010-05-09,535,37,62,28,236,15.666666667,7.9,0,9.7777777778,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.9,0,17.777777778,"Spring",0,1,0,0,15,9,1,1,0,0,0,0,0,0,0,0,0,0,118.5
2010-05-10,624,33,50,35,200,15,8.6,0,8.3333333333,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.9,0,15.666666667,"Spring",0,1,0,0,14,10,1,1,0,0,0,0,0,0,1,0,0,0,120.4
2010-05-11,507,19,58,26,170,14.777777778,12.3,0,5.5555555556,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,8.6,0,15,"Spring",0,1,0,0,14,11,2,0,1,0,0,0,0,0,0,0,0,0,172.2
2010-05-12,527,26,41,21,170,15.055555556,7.3,0,7.8333333333,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,12.3,0,14.777777778,"Spring",0,1,0,0,14,12,2,0,1,0,0,0,0,0,0,0,0,0,102.2
2010-05-13,613,34,44,27,207,16.444444444,5.6,0,10.5,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.3,0,15.055555556,"Spring",0,1,0,0,16,13,2,0,1,0,0,0,0,0,0,0,0,0,89.6
2010-05-14,610,20,58,34,210,15.555555556,5.3,0,10.5,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,5.6,0,16.444444444,"Spring",0,1,0,0,15,14,2,0,1,0,0,0,0,0,0,0,0,0,79.5
2010-05-15,619,32,71,32,239,15.111111111,5.5,0,10.666666667,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.3,0,15.555555556,"Spring",0,1,0,0,15,15,2,0,1,0,2,0,0,1,0,0,0,0,82.5
2010-05-16,488,35,56,28,218,14.833333333,5.7,0,11.166666667,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.5,0,15.111111111,"Spring",0,1,0,0,14,16,2,0,1,0,0,0,0,0,0,0,0,0,79.8
2010-05-17,546,12,49,21,158,14.166666667,5.8,0.01,11.166666667,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.7,0,14.833333333,"Spring",0,1,0,0,14,17,2,0,1,0,0,0,0,0,1,0,1,5.8,81.2
2010-05-18,557,29,43,27,172,14.277777778,5.3,0.04,11.277777778,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.8,0.01,14.166666667,"Spring",0,1,0,0,14,18,2,0,1,0,0,0,0,0,0,0,1,5.3,74.2
2010-05-19,579,24,53,24,192,15,6.7,0,12.111111111,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.3,0.04,14.277777778,"Spring",0,1,0,0,15,19,2,0,1,0,0,0,0,0,1,0,0,0,100.5
2010-05-20,564,23,46,23,191,16.333333333,5.6,0,11.888888889,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.7,0,15,"Spring",0,1,0,0,16,20,2,0,1,0,0,0,0,0,0,0,0,0,89.6
2010-05-21,585,31,57,44,178,17.166666667,7.3,0,11,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,5.6,0,16.333333333,"Spring",0,1,0,0,17,21,3,0,0,1,0,0,0,0,0,0,0,0,124.1
2010-05-22,544,29,62,15,202,15.833333333,8.6,0,7.7777777778,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,7.3,0,17.166666667,"Spring",0,1,0,0,15,22,3,0,0,1,0,0,0,0,0,0,0,0,129
2010-05-23,514,33,58,29,212,14.166666667,13,0,5.5,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,8.6,0,15.833333333,"Spring",0,1,0,0,13,23,3,0,0,1,0,0,0,0,1,0,0,0,169
2010-05-24,526,23,48,28,169,14.388888889,9.8,0,7.8888888889,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,13,0,14.166666667,"Spring",0,1,0,0,14,24,3,0,0,1,0,0,0,0,0,0,0,0,137.2
2010-05-25,585,9,33,30,173,14.388888889,9.1,0,8.7222222222,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,9.8,0,14.388888889,"Spring",0,1,0,0,14,25,3,0,0,1,0,0,0,0,1,0,0,0,127.4
2010-05-26,555,20,43,33,178,15.111111111,7.5,0,10.5,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,9.1,0,14.388888889,"Spring",0,1,0,0,15,26,3,0,0,1,0,0,0,0,0,0,0,0,112.5
2010-05-27,556,21,55,31,161,15.611111111,7,0,11.222222222,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.5,0,15.111111111,"Spring",0,1,0,0,15,27,3,0,0,1,0,0,0,0,1,0,0,0,105
2010-05-28,575,27,69,31,191,15.888888889,10.5,0.03,9.3333333333,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,7,0,15.611111111,"Spring",0,1,0,0,15,28,3,0,0,1,0,0,0,0,0,0,1,10.5,157.5
2010-05-29,536,20,54,36,200,16.5,6.9,0,9,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,10.5,0.03,15.888888889,"Spring",0,1,0,0,16,29,3,0,0,1,0,0,0,0,1,0,0,0,110.4
2010-05-30,567,37,56,44,225,19.222222222,8,0,10.555555556,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.9,0,16.5,"Spring",0,1,0,0,19,30,3,0,0,1,0,0,0,0,0,0,0,0,152
2010-05-31,538,30,55,30,238,18.166666667,6.8,0,11.944444444,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,8,0,19.222222222,"Spring",0,1,0,0,18,31,3,0,0,1,0,0,0,0,0,1,0,0,122.4
2010-06-01,945,32,57,25,248,16.777777778,5.4,0,11.388888889,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.8,0,18.166666667,"Summer",0,0,1,0,16,1,1,1,0,0,1,0,1,0,0,0,0,0,86.4
2010-06-02,586,24,52,32,186,16.777777778,6.3,0,11.055555556,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.4,0,16.777777778,"Summer",0,0,1,0,16,2,1,1,0,0,0,0,0,0,0,0,0,0,100.8
2010-06-03,540,28,57,29,185,16.5,5.6,0,12.277777778,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.3,0,16.777777778,"Summer",0,0,1,0,16,3,1,1,0,0,0,0,0,0,1,0,0,0,89.6
2010-06-04,646,27,70,30,230,16.722222222,5.2,0,13.277777778,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,5.6,0,16.5,"Summer",0,0,1,0,17,4,1,1,0,0,0,0,0,0,0,0,0,0,88.4
2010-06-05,565,40,65,33,234,17.666666667,3.8,0,13.944444444,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.2,0,16.722222222,"Summer",0,0,1,0,18,5,1,1,0,0,0,0,0,0,0,0,0,0,68.4
2010-06-06,528,33,44,35,237,18.222222222,5.4,0,14.333333333,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,3.8,0,17.666666667,"Summer",0,0,1,0,18,6,1,1,0,0,0,0,0,0,1,0,0,0,97.2
2010-06-07,567,26,56,28,207,17.833333333,5.4,0,14.444444444,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.4,0,18.222222222,"Summer",0,0,1,0,18,7,1,1,0,0,0,0,0,0,0,0,0,0,97.2
2010-06-08,522,25,42,29,179,17.166666667,6.2,0,13.833333333,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.4,0,17.833333333,"Summer",0,0,1,0,17,8,1,1,0,0,0,0,0,0,1,0,0,0,105.4
2010-06-09,551,20,47,33,175,17.388888889,6.7,0,13.222222222,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.2,0,17.166666667,"Summer",0,0,1,0,17,9,1,1,0,0,0,0,0,0,0,0,0,0,113.9
2010-06-10,635,23,77,31,219,18.111111111,6.4,0,12.944444444,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.7,0,17.388888889,"Summer",0,0,1,0,18,10,1,1,0,0,0,0,0,0,1,0,0,0,115.2
2010-06-11,518,14,44,29,161,17.944444444,6.9,0,12.055555556,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,6.4,0,18.111111111,"Summer",0,0,1,0,18,11,2,0,1,0,0,0,0,0,0,0,0,0,124.2
2010-06-12,567,32,66,29,222,17.722222222,6.1,0,12,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.9,0,17.944444444,"Summer",0,0,1,0,17,12,2,0,1,0,0,0,0,0,0,0,0,0,103.7
2010-06-13,509,39,61,25,227,17.611111111,4.9,0,12.666666667,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.1,0,17.722222222,"Summer",0,0,1,0,17,13,2,0,1,0,0,0,0,0,1,0,0,0,83.3
2010-06-14,545,20,47,26,181,16.944444444,6.4,0,13.555555556,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,4.9,0,17.611111111,"Summer",0,0,1,0,17,14,2,0,1,0,0,0,0,0,0,0,0,0,108.8
2010-06-15,635,21,58,27,209,18.055555556,6.4,0,13.722222222,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.4,0,16.944444444,"Summer",0,0,1,0,18,15,2,0,1,0,2,0,0,1,1,0,0,0,115.2
2010-06-16,552,24,58,24,198,17.722222222,7,0,12.111111111,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.4,0,18.055555556,"Summer",0,0,1,0,17,16,2,0,1,0,0,0,0,0,0,0,0,0,119
2010-06-17,677,25,114,24,307,18,5.6,0,12.611111111,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,7,0,17.722222222,"Summer",0,0,1,0,18,17,2,0,1,0,0,0,0,0,1,0,0,0,100.8
2010-06-18,652,26,65,32,232,18.111111111,6,0,13,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,5.6,0,18,"Summer",0,0,1,0,18,18,2,0,1,0,0,0,0,0,0,0,0,0,108
2010-06-19,532,20,52,32,186,17.888888889,7.5,0,11.888888889,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,6,0,18.111111111,"Summer",0,0,1,0,18,19,2,0,1,0,0,0,0,0,0,0,0,0,135
2010-06-20,629,42,69,32,255,18.055555556,7,0,12.111111111,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,7.5,0,17.888888889,"Summer",0,0,1,0,18,20,2,0,1,0,0,0,0,0,0,0,0,0,126
2010-06-21,604,32,63,46,219,17.5,7.9,0,11.777777778,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,7,0,18.055555556,"Summer",0,0,1,0,17,21,3,0,0,1,0,0,0,0,0,0,0,0,134.3
2010-06-22,514,27,43,29,190,17.333333333,7,0,12.444444444,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.9,0,17.5,"Summer",0,0,1,0,17,22,3,0,0,1,0,0,0,0,0,0,0,0,119
2010-06-23,574,31,52,37,185,17,6.9,0,12.555555556,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,7,0,17.333333333,"Summer",0,0,1,0,17,23,3,0,0,1,0,0,0,0,0,0,0,0,117.3
2010-06-24,554,31,43,30,189,17.444444444,6.2,0,12.833333333,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.9,0,17,"Summer",0,0,1,0,17,24,3,0,0,1,0,0,0,0,0,0,0,0,105.4
2010-06-25,654,34,65,25,209,18.055555556,6,0,13.333333333,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,6.2,0,17.444444444,"Summer",0,0,1,0,18,25,3,0,0,1,0,0,0,0,0,0,0,0,108
2010-06-26,602,27,58,35,215,17.777777778,6.5,0,12.777777778,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,6,0,18.055555556,"Summer",0,0,1,0,18,26,3,0,0,1,0,0,0,0,0,0,0,0,117
2010-06-27,568,26,60,38,227,17.888888889,5.7,0,13.444444444,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.5,0,17.777777778,"Summer",0,0,1,0,18,27,3,0,0,1,0,0,0,0,0,0,0,0,102.6
2010-06-28,547,17,50,37,166,17.777777778,5.3,0,13.666666667,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.7,0,17.888888889,"Summer",0,0,1,0,18,28,3,0,0,1,0,0,0,0,0,0,0,0,95.4
2010-06-29,527,27,50,20,174,17.555555556,5.9,0,13.388888889,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.3,0,17.777777778,"Summer",0,0,1,0,17,29,3,0,0,1,0,0,0,0,0,0,0,0,100.3
2010-06-30,590,18,52,27,196,17.277777778,5.6,0,13.944444444,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.9,0,17.555555556,"Summer",0,0,1,0,17,30,3,0,0,1,0,0,0,0,0,0,0,0,95.2
2010-07-01,830,20,51,30,188,17.222222222,4.7,0,14.055555556,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.6,0,17.277777778,"Summer",0,0,1,0,17,1,1,1,0,0,1,0,1,0,0,0,0,0,79.9
2010-07-02,580,18,83,28,204,18.111111111,5.8,0,13.166666667,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,4.7,0,17.222222222,"Summer",0,0,1,0,18,2,1,1,0,0,0,0,0,0,0,0,0,0,104.4
2010-07-03,543,36,65,28,195,17.944444444,6.8,0,12.833333333,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.8,0,18.111111111,"Summer",0,0,1,0,18,3,1,1,0,0,0,0,0,0,0,0,0,0,122.4
2010-07-04,569,33,76,28,249,18.111111111,6.7,0,12.277777778,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.8,0,17.944444444,"Summer",0,0,1,0,18,4,1,1,0,0,0,0,0,0,0,0,0,0,120.6
2010-07-05,484,32,46,24,206,17.277777778,6.5,0,13.111111111,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.7,0,18.111111111,"Summer",0,0,1,0,17,5,1,1,0,0,0,0,0,0,0,1,0,0,110.5
2010-07-06,504,15,45,30,162,16.333333333,7,0,13,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.5,0,17.277777778,"Summer",0,0,1,0,16,6,1,1,0,0,0,0,0,0,0,0,0,0,112
2010-07-07,507,19,44,23,151,16.722222222,7.3,0,12.333333333,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,7,0,16.333333333,"Summer",0,0,1,0,16,7,1,1,0,0,0,0,0,0,0,0,0,0,116.8
2010-07-08,540,15,44,29,157,16.722222222,7.6,0,12.444444444,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.3,0,16.722222222,"Summer",0,0,1,0,16,8,1,1,0,0,0,0,0,0,0,0,0,0,121.6
2010-07-09,611,24,55,28,194,16.777777778,5.7,0,12.833333333,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,7.6,0,16.722222222,"Summer",0,0,1,0,17,9,1,1,0,0,0,0,0,0,0,0,0,0,96.9
2010-07-10,611,31,59,31,218,17.277777778,5.1,0,13.777777778,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.7,0,16.777777778,"Summer",0,0,1,0,17,10,1,1,0,0,0,0,0,0,0,0,0,0,86.7
2010-07-11,521,32,38,29,188,17.888888889,4.7,0,14.333333333,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.1,0,17.277777778,"Summer",0,0,1,0,18,11,2,0,1,0,0,0,0,0,0,0,0,0,84.6
2010-07-12,586,19,55,33,187,17.555555556,8,0,13.611111111,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,4.7,0,17.888888889,"Summer",0,0,1,0,17,12,2,0,1,0,0,0,0,0,0,0,0,0,136
2010-07-13,540,24,52,24,172,19.055555556,7.5,0,13.166666667,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,8,0,17.555555556,"Summer",0,0,1,0,19,13,2,0,1,0,0,0,0,0,0,0,0,0,142.5
2010-07-14,567,17,49,23,200,21,7.6,0,13.055555556,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.5,0,19.055555556,"Summer",0,0,1,0,21,14,2,0,1,0,0,0,0,0,0,0,0,0,159.6
2010-07-15,621,41,73,29,203,22,6,0,13.777777778,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.6,0,21,"Summer",0,0,1,0,22,15,2,0,1,0,2,0,0,1,0,0,0,0,132
2010-07-16,601,40,63,32,215,22.055555556,6.7,0,13.888888889,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,6,0,22,"Summer",0,0,1,0,22,16,2,0,1,0,0,0,0,0,0,0,0,0,147.4
2010-07-17,614,48,59,39,264,20.166666667,6.4,0,14.277777778,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.7,0,22.055555556,"Summer",0,0,1,0,20,17,2,0,1,0,0,0,0,0,0,0,0,0,128
2010-07-18,598,41,52,30,254,20.166666667,5.4,0,14.888888889,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.4,0,20.166666667,"Summer",0,0,1,0,20,18,2,0,1,0,0,0,0,0,0,0,0,0,108
2010-07-19,586,25,52,40,185,20.166666667,6.4,0,15.055555556,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.4,0,20.166666667,"Summer",0,0,1,0,20,19,2,0,1,0,0,0,0,0,0,0,0,0,128
2010-07-20,551,18,41,28,160,19.166666667,5.6,0,15.166666667,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.4,0,20.166666667,"Summer",0,0,1,0,19,20,2,0,1,0,0,0,0,0,0,0,0,0,106.4
2010-07-21,593,25,45,45,181,17.944444444,6.2,0,14.333333333,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.6,0,19.166666667,"Summer",0,0,1,0,18,21,3,0,0,1,0,0,0,0,0,0,0,0,111.6
2010-07-22,589,20,48,40,181,18.611111111,5.4,0,14.166666667,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.2,0,17.944444444,"Summer",0,0,1,0,18,22,3,0,0,1,0,0,0,0,0,0,0,0,97.2
2010-07-23,614,33,55,31,204,17.944444444,7.6,0,13.944444444,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,5.4,0,18.611111111,"Summer",0,0,1,0,18,23,3,0,0,1,0,0,0,0,0,0,0,0,136.8
2010-07-24,543,33,58,21,210,17.111111111,8,0,13.055555556,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,7.6,0,17.944444444,"Summer",0,0,1,0,17,24,3,0,0,1,0,0,0,0,0,0,0,0,136
2010-07-25,581,29,56,46,226,17.666666667,7.4,0,13.611111111,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,8,0,17.111111111,"Summer",0,0,1,0,18,25,3,0,0,1,0,0,0,0,0,0,0,0,133.2
2010-07-26,536,16,50,33,173,17.111111111,7,0,13.055555556,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,7.4,0,17.666666667,"Summer",0,0,1,0,17,26,3,0,0,1,0,0,0,0,0,0,0,0,119
2010-07-27,544,24,47,39,140,16.722222222,6.8,0,12.166666667,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,7,0,17.111111111,"Summer",0,0,1,0,16,27,3,0,0,1,0,0,0,0,0,0,0,0,108.8
2010-07-28,539,15,54,35,163,17,8.1,0,11.944444444,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.8,0,16.722222222,"Summer",0,0,1,0,17,28,3,0,0,1,0,0,0,0,0,0,0,0,137.7
2010-07-29,584,22,69,30,206,17,8.1,0,12.111111111,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,8.1,0,17,"Summer",0,0,1,0,17,29,3,0,0,1,0,0,0,0,0,0,0,0,137.7
2010-07-30,589,23,49,30,196,17.222222222,6.5,0,12.833333333,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,8.1,0,17,"Summer",0,0,1,0,17,30,3,0,0,1,0,0,0,0,0,0,0,0,110.5
2010-07-31,538,22,74,18,246,17.388888889,5.1,0,13.5,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.5,0,17.222222222,"Summer",0,0,1,0,17,31,3,0,0,1,0,0,0,0,0,0,0,0,86.7
2010-08-01,820,46,72,35,259,17.888888889,5.8,0,13.5,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.1,0,17.388888889,"Summer",0,0,1,0,18,1,1,1,0,0,1,0,1,0,0,0,0,0,104.4
2010-08-02,579,21,56,36,177,16.333333333,6.1,0,13.166666667,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.8,0,17.888888889,"Summer",0,0,1,0,16,2,1,1,0,0,0,0,0,0,0,0,0,0,97.6
2010-08-03,533,18,53,29,174,16.777777778,6.1,0,13.388888889,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.1,0,16.333333333,"Summer",0,0,1,0,17,3,1,1,0,0,0,0,0,0,0,0,0,0,103.7
2010-08-04,529,23,43,31,152,16.777777778,5.5,0,13.222222222,"Wednesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.1,0,16.777777778,"Summer",0,0,1,0,17,4,1,1,0,0,0,0,0,0,0,0,0,0,93.5
2010-08-05,570,23,58,25,185,17.166666667,5.8,0,13.055555556,"Thursday",1,0,0,0,0,0,0,0,0,"2010",0,0,5.5,0,16.777777778,"Summer",0,0,1,0,17,5,1,1,0,0,0,0,0,0,0,0,0,0,98.6
2010-08-06,590,25,69,25,192,17.166666667,5.9,0,12.777777778,"Friday",1,0,0,0,0,0,0,0,0,"2010",0,1,5.8,0,17.166666667,"Summer",0,0,1,0,17,6,1,1,0,0,0,0,0,0,0,0,0,0,100.3
2010-08-07,518,26,52,33,187,17.111111111,6.9,0,12.5,"Saturday",1,0,0,0,0,0,0,0,0,"2010",1,0,5.9,0,17.166666667,"Summer",0,0,1,0,17,7,1,1,0,0,0,0,0,0,0,0,0,0,117.3
2010-08-08,522,32,69,36,219,17.777777778,6.3,0,11.833333333,"Sunday",1,0,0,0,0,0,0,0,0,"2010",1,0,6.9,0,17.111111111,"Summer",0,0,1,0,17,8,1,1,0,0,0,0,0,0,0,0,0,0,107.1
2010-08-09,510,17,52,23,172,17.388888889,6.8,0,12.388888889,"Monday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.3,0,17.777777778,"Summer",0,0,1,0,17,9,1,1,0,0,0,0,0,0,0,0,0,0,115.6
2010-08-10,559,17,59,20,190,17.333333333,6.7,0,12.833333333,"Tuesday",1,0,0,0,0,0,0,0,0,"2010",0,0,6.8,0,17.388888889,"Summer",0,0,1,0,17,10,1,1,0,0,0,0,0,0,0,0,0,0,113.9
